type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,SoH_Percentage,driving_style
-1,4,46,136,689,00689.csv,0.7948546771702686,0.0781874301947658,0.1928622747844722,61.52008626288578,Smooth
0,24,46,137,690,00690.csv,0.7948546771702686,0.0818978660763336,0.2071788492038327,61.52008626288578,Smooth
1,4,46,138,691,00691.csv,0.7948546771702686,0.0818978660763336,0.2071788492038327,61.52008626288578,Smooth
0,24,46,139,692,00692.csv,0.7948546771702686,0.0777880272533098,0.1795405358445139,61.52008626288578,Smooth
-1,4,46,140,693,00693.csv,0.7938721274367581,0.0777880272533098,0.1795405358445139,61.444038972608354,Smooth
1,4,46,141,694,00694.csv,0.7938721274367581,0.0777880272533098,0.1795405358445139,61.444038972608354,Smooth
-1,4,46,142,695,00695.csv,0.787149627442005,0.0777880272533098,0.1795405358445139,60.92373156113059,Smooth
1,4,46,143,696,00696.csv,0.787149627442005,0.0777880272533098,0.1795405358445139,60.92373156113059,Smooth
-1,4,46,144,697,00697.csv,0.780374424542706,0.0777880272533098,0.1795405358445139,60.39934505528867,Smooth
1,4,46,145,698,00698.csv,0.780374424542706,0.0777880272533098,0.1795405358445139,60.39934505528867,Smooth
-1,4,46,146,699,00699.csv,0.7722049422616448,0.0777880272533098,0.1795405358445139,59.76704424724254,Smooth
1,4,46,147,700,00700.csv,0.7722049422616448,0.0777880272533098,0.1795405358445139,59.76704424724254,Smooth
-1,4,46,148,701,00701.csv,0.7671204092709716,0.0777880272533098,0.1795405358445139,59.37351204924845,Smooth
0,24,46,149,702,00702.csv,0.7671204092709716,0.0809630122833834,0.2105875846916663,59.37351204924845,Smooth
1,4,46,150,703,00703.csv,0.7671204092709716,0.0809630122833834,0.2105875846916663,59.37351204924845,Smooth
0,24,46,151,704,00704.csv,0.7671204092709716,0.079134208119245,0.1900378771575532,59.37351204924845,Smooth
-1,4,46,152,705,00705.csv,0.7702002128944787,0.079134208119245,0.1900378771575532,59.61188239546749,Smooth
0,24,46,153,706,00706.csv,0.7702002128944787,0.0827657510776278,0.2139836897433612,59.61188239546749,Smooth
1,4,46,154,707,00707.csv,0.7702002128944787,0.0827657510776278,0.2139836897433612,59.61188239546749,Smooth
0,24,46,155,708,00708.csv,0.7702002128944787,0.0777493076975893,0.1884546165066568,59.61188239546749,Smooth
-1,4,46,156,709,00709.csv,0.7752669438840557,0.0777493076975893,0.1884546165066568,60.004036755883796,Smooth
1,4,46,157,710,00710.csv,0.7752669438840557,0.0777493076975893,0.1884546165066568,60.004036755883796,Smooth
-1,4,46,158,711,00711.csv,0.7684128163630984,0.0777493076975893,0.1884546165066568,59.47354164972518,Smooth
1,4,46,159,712,00712.csv,0.7684128163630984,0.0777493076975893,0.1884546165066568,59.47354164972518,Smooth
-1,4,46,160,713,00713.csv,0.7613115218007926,0.0777493076975893,0.1884546165066568,58.923916332545815,Smooth
1,4,46,161,714,00714.csv,0.7613115218007926,0.0777493076975893,0.1884546165066568,58.923916332545815,Smooth
-1,4,46,162,715,00715.csv,0.7585782842951596,0.0777493076975893,0.1884546165066568,58.71236947756331,Smooth
1,4,46,163,716,00716.csv,0.7585782842951596,0.0777493076975893,0.1884546165066568,58.71236947756331,Smooth
-1,4,46,164,717,00717.csv,0.0,0.0777493076975893,0.1884546165066568,0.0,Smooth
0,24,46,165,718,00718.csv,0.0,0.0801750038562079,0.2008320624105773,0.0,Smooth
1,4,46,166,719,00719.csv,0.0,0.0801750038562079,0.2008320624105773,0.0,Smooth
0,24,46,167,720,00720.csv,0.0,0.0792688712675207,0.19701796106893,0.0,Smooth
-1,4,46,168,721,00721.csv,0.812300293155821,0.0792688712675207,0.19701796106893,62.87034037997952,Smooth
0,24,46,169,722,00722.csv,0.812300293155821,0.0825689435871823,0.2046594776048692,62.87034037997952,Smooth
1,4,46,170,723,00723.csv,0.812300293155821,0.0825689435871823,0.2046594776048692,62.87034037997952,Smooth
0,24,46,171,724,00724.csv,0.812300293155821,0.0793027631087494,0.1747755383612124,62.87034037997952,Smooth
-1,4,46,172,725,00725.csv,0.7907480796784546,0.0793027631087494,0.1747755383612124,61.20224422307701,Smooth
1,4,46,173,726,00726.csv,0.7907480796784546,0.0793027631087494,0.1747755383612124,61.20224422307701,Smooth
-1,4,46,174,727,00727.csv,0.7844487009429472,0.0793027631087494,0.1747755383612124,60.71468551034393,Smooth
1,4,46,175,728,00728.csv,0.7844487009429472,0.0793027631087494,0.1747755383612124,60.71468551034393,Smooth
-1,4,46,176,729,00729.csv,0.7768622938031278,0.0793027631087494,0.1747755383612124,60.127513496299045,Smooth
1,4,46,177,730,00730.csv,0.7768622938031278,0.0793027631087494,0.1747755383612124,60.127513496299045,Smooth
-1,4,46,178,731,00731.csv,0.7680427589956151,0.0793027631087494,0.1747755383612124,59.4448999849987,Smooth
1,4,46,179,732,00732.csv,0.7680427589956151,0.0793027631087494,0.1747755383612124,59.4448999849987,Smooth
-1,4,46,180,733,00733.csv,0.7672356354267171,0.0793027631087494,0.1747755383612124,59.382430312227584,Smooth
0,24,46,181,734,00734.csv,0.7672356354267171,0.0821109866948817,0.2121372403903663,59.382430312227584,Smooth
1,4,46,182,735,00735.csv,0.7672356354267171,0.0821109866948817,0.2121372403903663,59.382430312227584,Smooth
0,24,46,183,736,00736.csv,0.7672356354267171,0.0777309290023526,0.1918284825107661,59.382430312227584,Smooth
1,22,43,0,737,00737.csv,0.7672356354267171,0.0777309290023526,0.1918284825107661,59.382430312227584,Smooth
0,24,43,1,738,00738.csv,0.7672356354267171,0.0672228734987532,0.1067945780797644,59.382430312227584,Smooth
-1,22,43,2,739,00739.csv,0.9983434705588012,0.0672228734987532,0.1067945780797644,77.26969242656872,Smooth
1,22,43,3,740,00740.csv,0.9983434705588012,0.0672228734987532,0.1067945780797644,77.26969242656872,Smooth
-1,22,43,4,741,00741.csv,0.9916090043543312,0.0672228734987532,0.1067945780797644,76.74845885553604,Smooth
1,22,43,5,742,00742.csv,0.9916090043543312,0.0672228734987532,0.1067945780797644,76.74845885553604,Smooth
-1,22,43,6,743,00743.csv,0.9863728478088644,0.0672228734987532,0.1067945780797644,76.34319131215328,Smooth
1,22,43,7,744,00744.csv,0.9863728478088644,0.0672228734987532,0.1067945780797644,76.34319131215328,Smooth
-1,22,43,8,745,00745.csv,0.9853081730151668,0.0672228734987532,0.1067945780797644,76.26078771432408,Smooth
1,22,43,9,746,00746.csv,0.9853081730151668,0.0672228734987532,0.1067945780797644,76.26078771432408,Smooth
-1,22,43,10,747,00747.csv,0.9818600422233767,0.0672228734987532,0.1067945780797644,75.99390961717074,Smooth
0,24,43,11,748,00748.csv,0.9818600422233767,0.0620093557225137,0.1030617069933292,75.99390961717074,Smooth
1,22,43,12,749,00749.csv,0.9818600422233767,0.0620093557225137,0.1030617069933292,75.99390961717074,Smooth
0,24,43,13,750,00750.csv,0.9818600422233767,0.0587163401069915,0.0994851344251272,75.99390961717074,Smooth
-1,22,43,14,751,00751.csv,0.0,0.0587163401069915,0.0994851344251272,0.0,Smooth
1,22,43,15,752,00752.csv,0.0,0.0587163401069915,0.0994851344251272,0.0,Smooth
-1,22,43,16,753,00753.csv,0.9787748386929668,0.0587163401069915,0.0994851344251272,75.75512132947382,Smooth
1,22,43,17,754,00754.csv,0.9787748386929668,0.0587163401069915,0.0994851344251272,75.75512132947382,Smooth
-1,22,43,18,755,00755.csv,0.9748020024020032,0.0587163401069915,0.0994851344251272,75.44763212629204,Smooth
1,22,43,19,756,00756.csv,0.9748020024020032,0.0587163401069915,0.0994851344251272,75.44763212629204,Smooth
-1,22,43,20,757,00757.csv,0.9716979337825888,0.0587163401069915,0.0994851344251272,75.2073837202411,Smooth
1,22,43,21,758,00758.csv,0.9716979337825888,0.0587163401069915,0.0994851344251272,75.2073837202411,Smooth
-1,22,43,22,759,00759.csv,0.9690222539558188,0.0587163401069915,0.0994851344251272,75.00029170898091,Smooth
0,24,43,23,760,00760.csv,0.9690222539558188,0.058094299604665,0.0960174927016713,75.00029170898091,Smooth
1,22,43,24,761,00761.csv,0.9690222539558188,0.058094299604665,0.0960174927016713,75.00029170898091,Smooth
0,24,43,25,762,00762.csv,0.9690222539558188,0.0590259641541622,0.0984534288410865,75.00029170898091,Smooth
-1,22,43,26,763,00763.csv,0.9682123216965078,0.0590259641541622,0.0984534288410865,74.93760464945791,Smooth
1,22,43,27,764,00764.csv,0.9682123216965078,0.0590259641541622,0.0984534288410865,74.93760464945791,Smooth
-1,22,43,28,765,00765.csv,0.965417622369216,0.0590259641541622,0.0984534288410865,74.72130077828248,Smooth
1,22,43,29,766,00766.csv,0.965417622369216,0.0590259641541622,0.0984534288410865,74.72130077828248,Smooth
-1,22,43,30,767,00767.csv,0.9624015668560648,0.0590259641541622,0.0984534288410865,74.48786440221022,Smooth
1,22,43,31,768,00768.csv,0.9624015668560648,0.0590259641541622,0.0984534288410865,74.48786440221022,Smooth
-1,22,43,32,769,00769.csv,0.9607535544882224,0.0590259641541622,0.0984534288410865,74.36031169862306,Smooth
1,22,43,33,770,00770.csv,0.9607535544882224,0.0590259641541622,0.0984534288410865,74.36031169862306,Smooth
-1,22,43,34,771,00771.csv,0.9577477989151224,0.0590259641541622,0.0984534288410865,74.12767251632553,Smooth
0,24,43,35,772,00772.csv,0.9577477989151224,0.0591556107972023,0.0953385456971457,74.12767251632553,Smooth
1,22,43,36,773,00773.csv,0.9577477989151224,0.0591556107972023,0.0953385456971457,74.12767251632553,Smooth
0,24,43,37,774,00774.csv,0.9577477989151224,0.0608746864966336,0.1004777367532803,74.12767251632553,Smooth
-1,22,43,38,775,00775.csv,0.9568001512872236,0.0608746864966336,0.1004777367532803,74.05432657587929,Smooth
1,22,43,39,776,00776.csv,0.9568001512872236,0.0608746864966336,0.1004777367532803,74.05432657587929,Smooth
-1,22,43,40,777,00777.csv,0.9536382457686102,0.0608746864966336,0.1004777367532803,73.80960171503718,Smooth
1,22,43,41,778,00778.csv,0.9536382457686102,0.0608746864966336,0.1004777367532803,73.80960171503718,Smooth
-1,22,43,42,779,00779.csv,0.9508133317223264,0.0608746864966336,0.1004777367532803,73.59095928793174,Smooth
1,22,43,43,780,00780.csv,0.9508133317223264,0.0608746864966336,0.1004777367532803,73.59095928793174,Smooth
-1,22,43,44,781,00781.csv,0.9478127307963842,0.0608746864966336,0.1004777367532803,73.3587190645218,Smooth
1,22,43,45,782,00782.csv,0.9478127307963842,0.0608746864966336,0.1004777367532803,73.3587190645218,Smooth
-1,22,43,46,783,00783.csv,0.9460689616432634,0.0608746864966336,0.1004777367532803,73.22375498642835,Smooth
0,24,43,47,784,00784.csv,0.9460689616432634,0.0582955110185991,0.0980305118894747,73.22375498642835,Smooth
1,22,43,48,785,00785.csv,0.9460689616432634,0.0582955110185991,0.0980305118894747,73.22375498642835,Smooth
0,24,43,49,786,00786.csv,0.9460689616432634,0.0577631719810015,0.0981992776873142,73.22375498642835,Smooth
-1,22,43,50,787,00787.csv,0.9535930295894828,0.0577631719810015,0.0981992776873142,73.80610207753074,Smooth
0,24,43,51,788,00788.csv,0.9535930295894828,0.0581982240034699,0.0949805211113294,73.80610207753074,Smooth
1,22,43,52,789,00789.csv,0.9535930295894828,0.0581982240034699,0.0949805211113294,73.80610207753074,Smooth
0,24,43,53,790,00790.csv,0.9535930295894828,0.0565786708213502,0.0941749431418021,73.80610207753074,Smooth
-1,22,43,54,791,00791.csv,0.9515835688031732,0.0565786708213502,0.0941749431418021,73.65057402382945,Smooth
1,22,43,55,792,00792.csv,0.9515835688031732,0.0565786708213502,0.0941749431418021,73.65057402382945,Smooth
-1,22,43,56,793,00793.csv,0.9480976150772366,0.0565786708213502,0.0941749431418021,73.3807685108374,Smooth
1,22,43,57,794,00794.csv,0.9480976150772366,0.0565786708213502,0.0941749431418021,73.3807685108374,Smooth
-1,22,43,58,795,00795.csv,0.9440744951682064,0.0565786708213502,0.0941749431418021,73.06938746099495,Smooth
1,22,43,59,796,00796.csv,0.9440744951682064,0.0565786708213502,0.0941749431418021,73.06938746099495,Smooth
-1,22,43,60,797,00797.csv,0.9416999045285834,0.0565786708213502,0.0941749431418021,72.8855991218375,Smooth
1,22,43,61,798,00798.csv,0.9416999045285834,0.0565786708213502,0.0941749431418021,72.8855991218375,Smooth
-1,22,43,62,799,00799.csv,0.939345718551267,0.0565786708213502,0.0941749431418021,72.70339006078123,Smooth
0,24,43,63,800,00800.csv,0.939345718551267,0.0576626562590232,0.0920879589974808,72.70339006078123,Smooth
1,22,43,64,801,00801.csv,0.939345718551267,0.0576626562590232,0.0920879589974808,72.70339006078123,Smooth
0,24,43,65,802,00802.csv,0.939345718551267,0.0608566439395668,0.0974803398163385,72.70339006078123,Smooth
-1,22,43,66,803,00803.csv,0.9375491339089416,0.0608566439395668,0.0974803398163385,72.56433817450699,Smooth
1,22,43,67,804,00804.csv,0.9375491339089416,0.0608566439395668,0.0974803398163385,72.56433817450699,Smooth
-1,22,43,68,805,00805.csv,0.9359083422853792,0.0608566439395668,0.0974803398163385,72.43734434139483,Smooth
1,22,43,69,806,00806.csv,0.9359083422853792,0.0608566439395668,0.0974803398163385,72.43734434139483,Smooth
-1,22,43,70,807,00807.csv,0.9331254508593028,0.0608566439395668,0.0974803398163385,72.22195437702806,Smooth
1,22,43,71,808,00808.csv,0.9331254508593028,0.0608566439395668,0.0974803398163385,72.22195437702806,Smooth
-1,22,43,72,809,00809.csv,0.9331723404074834,0.0608566439395668,0.0974803398163385,72.22558352979239,Smooth
1,22,43,73,810,00810.csv,0.9331723404074834,0.0608566439395668,0.0974803398163385,72.22558352979239,Smooth
-1,22,43,74,811,00811.csv,0.928589054630486,0.0608566439395668,0.0974803398163385,71.87084681568994,Smooth
0,24,43,75,812,00812.csv,0.928589054630486,0.0579841351621058,0.0911511211762245,71.87084681568994,Smooth
1,22,43,76,813,00813.csv,0.928589054630486,0.0579841351621058,0.0911511211762245,71.87084681568994,Smooth
0,24,43,77,814,00814.csv,0.928589054630486,0.0594950657018736,0.0986540594753156,71.87084681568994,Smooth
-1,22,43,78,815,00815.csv,0.9261512835270904,0.0594950657018736,0.0986540594753156,71.68216844104167,Smooth
1,22,43,79,816,00816.csv,0.9261512835270904,0.0594950657018736,0.0986540594753156,71.68216844104167,Smooth
-1,22,43,80,817,00817.csv,0.924129623674434,0.0594950657018736,0.0986540594753156,71.52569620517032,Smooth
1,22,43,81,818,00818.csv,0.924129623674434,0.0594950657018736,0.0986540594753156,71.52569620517032,Smooth
-1,22,43,82,819,00819.csv,0.9212264083900268,0.0594950657018736,0.0986540594753156,71.30099342632738,Smooth
1,22,43,83,820,00820.csv,0.9212264083900268,0.0594950657018736,0.0986540594753156,71.30099342632738,Smooth
-1,22,43,84,821,00821.csv,0.9162565257700916,0.0594950657018736,0.0986540594753156,70.9163349267595,Smooth
1,22,43,85,822,00822.csv,0.9162565257700916,0.0594950657018736,0.0986540594753156,70.9163349267595,Smooth
-1,22,43,86,823,00823.csv,0.9132503654883508,0.0594950657018736,0.0986540594753156,70.6836644208613,Smooth
0,24,43,87,824,00824.csv,0.9132503654883508,0.0604930643000425,0.0951301143036808,70.6836644208613,Smooth
1,22,43,88,825,00825.csv,0.9132503654883508,0.0604930643000425,0.0951301143036808,70.6836644208613,Smooth
0,24,43,89,826,00826.csv,0.9132503654883508,0.0592175029420328,0.0991213928956946,70.6836644208613,Smooth
-1,22,43,90,827,00827.csv,0.913336367214543,0.0592175029420328,0.0991213928956946,70.69032077423768,Smooth
1,22,43,91,828,00828.csv,0.913336367214543,0.0592175029420328,0.0991213928956946,70.69032077423768,Smooth
-1,22,43,92,829,00829.csv,0.9132470653692994,0.0592175029420328,0.0991213928956946,70.68340899856268,Smooth
1,22,43,93,830,00830.csv,0.9132470653692994,0.0592175029420328,0.0991213928956946,70.68340899856268,Smooth
-1,22,43,94,831,00831.csv,0.9103941894573636,0.0592175029420328,0.0991213928956946,70.46260238165452,Smooth
1,22,43,95,832,00832.csv,0.9103941894573636,0.0592175029420328,0.0991213928956946,70.46260238165452,Smooth
-1,22,43,96,833,00833.csv,0.907132170837564,0.0592175029420328,0.0991213928956946,70.21012897658424,Smooth
1,22,43,97,834,00834.csv,0.907132170837564,0.0592175029420328,0.0991213928956946,70.21012897658424,Smooth
-1,22,43,98,835,00835.csv,0.9040051127740892,0.0592175029420328,0.0991213928956946,69.96810123574123,Smooth
0,24,43,99,836,00836.csv,0.9040051127740892,0.062136812753058,0.0953636416734114,69.96810123574123,Smooth
1,22,43,100,837,00837.csv,0.9040051127740892,0.062136812753058,0.0953636416734114,69.96810123574123,Smooth
0,24,43,101,838,00838.csv,0.9040051127740892,0.0615073808050334,0.1017010832132433,69.96810123574123,Smooth
-1,4,43,102,839,00839.csv,0.0554672428229959,0.0615073808050334,0.1017010832132433,4.2930483536730435,Smooth
0,24,43,103,840,00840.csv,0.0554672428229959,0.0674157541265595,0.1880127643774168,4.2930483536730435,Smooth
1,4,43,104,841,00841.csv,0.0554672428229959,0.0674157541265595,0.1880127643774168,4.2930483536730435,Smooth
0,24,43,105,842,00842.csv,0.0554672428229959,0.0658555540183948,0.1951758186882351,4.2930483536730435,Smooth
-1,4,43,106,843,00843.csv,0.0555800449443562,0.0658555540183948,0.1951758186882351,4.301779001470736,Smooth
1,4,43,107,844,00844.csv,0.0555800449443562,0.0658555540183948,0.1951758186882351,4.301779001470736,Smooth
-1,4,43,108,845,00845.csv,0.0557124923885846,0.0658555540183948,0.1951758186882351,4.3120301560883805,Smooth
1,4,43,109,846,00846.csv,0.0557124923885846,0.0658555540183948,0.1951758186882351,4.3120301560883805,Smooth
-1,4,43,110,847,00847.csv,0.0558528142209676,0.0658555540183948,0.1951758186882351,4.322890771847101,Smooth
1,4,43,111,848,00848.csv,0.0558528142209676,0.0658555540183948,0.1951758186882351,4.322890771847101,Smooth
-1,4,43,112,849,00849.csv,0.0649733838309683,0.0658555540183948,0.1951758186882351,5.02880374599156,Smooth
1,4,43,113,850,00850.csv,0.0649733838309683,0.0658555540183948,0.1951758186882351,5.02880374599156,Smooth
0,24,43,114,851,00851.csv,0.0649733838309683,0.0702803742973294,0.1932628743514591,5.02880374599156,Smooth
-1,4,43,115,852,00852.csv,0.064989499933546,0.0702803742973294,0.1932628743514591,5.030051098557101,Smooth
1,4,43,116,853,00853.csv,0.064989499933546,0.0702803742973294,0.1932628743514591,5.030051098557101,Smooth
-1,4,43,117,854,00854.csv,0.0651508449886483,0.0702803742973294,0.1932628743514591,5.0425388676966385,Smooth
1,4,43,118,855,00855.csv,0.0651508449886483,0.0702803742973294,0.1932628743514591,5.0425388676966385,Smooth
-1,4,43,119,856,00856.csv,0.0656382729227073,0.0702803742973294,0.1932628743514591,5.080264768306551,Smooth
1,4,43,120,857,00857.csv,0.0656382729227073,0.0702803742973294,0.1932628743514591,5.080264768306551,Smooth
-1,4,43,121,858,00858.csv,0.06578404134774,0.0702803742973294,0.1932628743514591,5.09154693892212,Smooth
1,4,43,122,859,00859.csv,0.06578404134774,0.0702803742973294,0.1932628743514591,5.09154693892212,Smooth
-1,4,43,123,860,00860.csv,0.0660499828150955,0.0702803742973294,0.1932628743514591,5.112130251170886,Smooth
0,24,43,124,861,00861.csv,0.0660499828150955,0.0669923501652139,0.1811348585260833,5.112130251170886,Smooth
1,4,43,125,862,00862.csv,0.0660499828150955,0.0669923501652139,0.1811348585260833,5.112130251170886,Smooth
0,24,43,126,863,00863.csv,0.0660499828150955,0.0649721860873531,0.1890442187360064,5.112130251170886,Smooth
-1,4,43,127,864,00864.csv,0.0662055646898241,0.0649721860873531,0.1890442187360064,5.124171962227201,Smooth
